Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	Cases_Doubling_Time	Deaths_Doubling_Time	Days_Since_2nd_Death
2020-01-22	2	0	2	0	0	0	0	0	0	0.0	0	0.0			
2020-01-23	2	0	0	0	0	0	0	0	0	0.0	0	0.0			
2020-01-24	2	0	0	0	0	0	0	0	0	0.0	0	0.0			
2020-01-25	2	0	0	0	0	0	0	0	0	0.0	0	0.0			
2020-01-26	4	0	2	0	0	0	0	0	0	0.0	0	0.0			
2020-01-27	4	0	0	0	0	0	0	0	0	0.0	0	0.0			
2020-01-28	7	0	3	0	0	0	0	0	0	0.0	0	0.0			
2020-01-29	7	0	0	0	5	0	0	0	0	0.0	0	0.0			
2020-01-30	11	0	4	0	9	0	0	0	0	0.0	0	0.0			
2020-01-31	15	0	4	0	13	0	0	0	0	0.0	0	0.0			
2020-02-01	20	0	5	0	18	0	0	0	0	0.0	0	0.0			
2020-02-02	20	0	0	0	16	0	0	0	0	0.0	0	0.0			
2020-02-03	20	0	0	0	16	0	0	0	0	0.0	0	0.0			
2020-02-04	22	0	2	0	15	0	0	0	0	0.0	0	0.0			
2020-02-05	23	0	1	0	16	0	0	0	0	0.0	0	0.0			
2020-02-06	23	0	0	0	12	0	0	0	0	0.0	0	0.0			
2020-02-07	23	0	0	0	8	0	0	0	0	0.0	0	0.0			
2020-02-08	24	0	1	0	4	0	0	0	0	0.0	0	0.0			
2020-02-09	24	0	0	0	4	0	0	0	0	0.0	0	0.0			
2020-02-10	26	0	2	0	6	0	0	0	0	0.0	0	0.0			
2020-02-11	27	0	1	0	5	0	0	0	0	0.0	0	0.0			
2020-02-12	28	0	1	0	5	0	0	0	0	0.0	0	0.0			
2020-02-13	33	1	5	1	10	1	0	0	0	0.008	0	0.01			
2020-02-14	43	1	10	0	20	1	0	0	0	0.0	0	0.01			
2020-02-15	54	1	11	0	30	1	0	0	0	0.0	0	0.01			
2020-02-16	60	1	6	0	36	1	0	0	0	0.0	0	0.01			
2020-02-17	67	1	7	0	41	1	0	0	0	0.0	0	0.01			
2020-02-18	79	2	12	1	52	2	0	0	0	0.008	0	0.02			0
2020-02-19	85	2	6	0	57	2	0	0	0	0.0	0	0.02			1
2020-02-20	95	2	10	0	62	1	0	0	0	0.0	0	0.01			2
2020-02-21	112	2	17	0	69	1	0	0	0	0.0	0	0.01			3
2020-02-22	137	2	25	0	83	1	1	0	0	0.0	0	0.01			4
2020-02-23	149	2	12	0	89	1	1	0	0	0.0	0	0.01			5
2020-02-24	160	2	11	0	93	1	1	0	0	0.0	0	0.01			6
2020-02-25	173	3	13	1	94	1	1	0	0	0.008	0	0.01			7
2020-02-26	192	3	19	0	107	1	1	0	0	0.0	0	0.01			8
2020-02-27	218	4	26	1	123	2	1	0	0	0.008	0	0.02			9
2020-02-28	236	5	18	1	124	3	1	0	0	0.008	0	0.02			10
2020-02-29	245	6	9	1	108	4	1	0	0	0.008	0	0.03			11
