Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent	Cases_Last_Week_7Day_Percent
-550	2020-01-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-549	2020-01-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-548	2020-01-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-547	2020-01-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-546	2020-01-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-545	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-544	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-543	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-542	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-541	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-540	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-539	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-538	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-537	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-536	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-535	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-534	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-533	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-532	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-531	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-530	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-529	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-528	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-527	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-526	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-525	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-524	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-523	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-522	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-521	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-520	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-519	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-518	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-517	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-516	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-515	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-514	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-513	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-512	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-511	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-510	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-509	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-508	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-507	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-506	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-505	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-504	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-503	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-502	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-501	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-500	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-499	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-498	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-497	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-496	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-495	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-494	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-493	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-492	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-491	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-490	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-489	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-488	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-487	2020-03-05	1	0	1	0	1	0	6	0	6	0.0	6	0.0			0
-486	2020-03-06	1	0	0	0	1	0	6	0	0	0.0	6	0.0			0
-485	2020-03-07	1	0	0	0	1	0	6	0	0	0.0	6	0.0			0
-484	2020-03-08	1	0	0	0	1	0	6	0	0	0.0	6	0.0			0
-483	2020-03-09	4	0	3	0	4	0	25	0	19	0.0	25	0.0			0
-482	2020-03-10	4	0	0	0	4	0	25	0	0	0.0	25	0.0			0
-481	2020-03-11	4	0	0	0	4	0	25	0	0	0.0	25	0.0			0
-480	2020-03-12	9	0	5	0	8	0	57	0	32	0.0	51	0.0			700.0
-479	2020-03-13	10	0	1	0	9	0	64	0	6	0.0	57	0.0			800.0
-478	2020-03-14	12	0	2	0	11	0	76	0	12	0.0	70	0.0			1000.0
-477	2020-03-15	13	0	1	0	12	0	83	0	6	0.0	76	0.0			1100.0
-476	2020-03-16	18	0	5	0	14	0	115	0	32	0.0	89	0.0			250.0
-475	2020-03-17	19	0	1	0	15	0	121	0	6	0.0	96	0.0			275.0
-474	2020-03-18	24	1	5	1	20	1	153	6	32	6.41	128	6.41			400.0
-473	2020-03-19	29	1	5	0	20	1	185	6	32	0.0	128	6.41			150.0
-472	2020-03-20	34	1	5	0	24	1	217	6	32	0.0	153	6.41			166.66666666666669
-471	2020-03-21	42	1	8	0	30	1	269	6	51	0.0	192	6.41			172.72727272727272
-470	2020-03-22	42	1	0	0	29	1	269	6	0	0.0	185	6.41			141.66666666666669
-469	2020-03-23	45	1	3	0	27	1	288	6	19	0.0	173	6.41			92.85714285714286
-468	2020-03-24	56	2	11	1	37	2	358	12	70	6.41	237	12.82			146.66666666666666
-467	2020-03-25	64	2	8	0	40	1	410	12	51	0.0	256	6.41			100.0
-466	2020-03-26	64	2	0	0	35	1	410	12	0	0.0	224	6.41			75.0
-465	2020-03-27	77	2	13	0	43	1	493	12	83	0.0	275	6.41			79.16666666666666
-464	2020-03-28	86	3	9	1	44	2	551	19	57	6.41	282	12.82			46.666666666666664
-463	2020-03-29	89	3	3	0	47	2	570	19	19	0.0	301	12.82			62.06896551724138
-462	2020-03-30	95	5	6	2	50	4	608	32	38	12.82	320	25.64			85.18518518518519
-461	2020-03-31	98	5	3	0	42	3	628	32	19	0.0	269	19.23			13.513513513513514
-460	2020-04-01	104	6	6	1	40	4	666	38	38	6.41	256	25.64			0.0
-459	2020-04-02	107	6	3	0	43	4	685	38	19	0.0	275	25.64			22.857142857142858
-458	2020-04-03	119	6	12	0	42	4	762	38	76	0.0	269	25.64			-2.3255813953488373
-457	2020-04-04	122	6	3	0	36	3	782	38	19	0.0	230	19.23			-18.181818181818183
-456	2020-04-05	125	6	3	0	36	3	801	38	19	0.0	230	19.23			-23.404255319148938
-455	2020-04-06	137	6	12	0	42	1	878	38	76	0.0	269	6.41			-16.0
-454	2020-04-07	142	6	5	0	44	1	910	38	32	0.0	282	6.41			4.761904761904762
-453	2020-04-08	145	6	3	0	41	0	929	38	19	0.0	262	0.0			2.5
-452	2020-04-09	146	6	1	0	39	0	935	38	6	0.0	249	0.0			-9.30232558139535
